"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS233028",18.3638697891685,-2.5909005888568,0.536767691196372,-3.89535477479374,9.80550993103201e-05,0.0662075430928135,NA,NA,NA
"ENS211593",597.844356530357,3.4287803784642,0.754471991940546,3.88189410574567,0.000103646011991445,0.0686865960208492,NA,NA,NA
"ENS253326",2388.99709662297,-1.60662484241079,0.286092652042707,-3.86806453961494,0.000109702632729022,0.0701701446841573,NA,NA,NA
"ENS161642",146.027375914459,-2.49295747540817,0.515666213376144,-3.8648207381282,0.000111170817286541,0.0701701446841573,"ZNF385A","25946","zinc finger protein 385A"
"ENS106819",31.2023928127657,-3.38753750972594,0.747386166776813,-3.86351479072562,0.000111767122533867,0.0701701446841573,"ASPN","54829","asporin"
"ENS237311",26.0865192886082,-3.59469748069077,0.804932592531886,-3.84466663345872,0.000120716433363672,0.0735062108463039,NA,NA,NA
"ENS107099",15.0363166042424,-3.08115750481087,0.671527890630944,-3.84370856493497,0.000121188912980829,0.0735062108463039,"DOCK8","81704","dedicator of cytokinesis 8"
"ENS270585",170.070032452387,-2.08083380528608,0.412622746820855,-3.83118433839619,0.000127527912108219,0.0760618977117455,NA,NA,NA
"ENS214595",1013.30301303543,-2.34487782660563,0.483427456514701,-3.81624544022879,0.000135497726686097,0.0792937186054296,"EML6","400954","EMAP like 6"
"ENS252138",82.3550897122527,2.56051244948819,0.541333454832684,3.80636450803701,0.000141024493632883,0.0792937186054296,NA,NA,NA
"ENS272402",13.4747133961405,10.2786970218516,2.56904066823203,3.80636131719206,0.000141026312202687,0.0792937186054296,NA,NA,NA
"ENS263489",216.937908451781,-1.96164675162781,0.384139388159512,-3.80499057550658,0.000141809590084041,0.0792937186054296,NA,NA,NA
"ENS177485",4.43981622072148,-5.40851751687851,1.29551899553923,-3.78884256717168,0.000151350784557467,0.0826963644393621,"ZBTB33","10009","zinc finger and BTB domain containing 33"
"ENS266809",5427.52400853631,-2.67647419823022,0.575162168078142,-3.78410528199852,0.000154262516957007,0.0826963644393621,NA,NA,NA
"ENS185245",527.626425088813,2.60499784247705,0.556407313300205,3.7831958569914,0.000154827486096162,0.0826963644393621,"GP1BA","2811","glycoprotein Ib platelet subunit alpha"
"ENS203301",69.7681481590495,-1.74986865312865,0.330976957163362,-3.77630111727609,0.000159174545819184,0.0837679455394898,NA,NA,NA
"ENS252371",1202.31108142808,-2.15633082191338,0.441371904768828,-3.75268748195674,0.000174948901508207,0.090132396483895,NA,NA,NA
"ENS211891",36.5405663178819,1.81165629796212,0.349995301766969,3.74763972927682,0.000178506399161797,0.090132396483895,NA,NA,NA
"ENS266757",137.728670697385,-3.95024713566028,0.92075499136078,-3.74719351839861,0.000178824125366248,0.090132396483895,NA,NA,NA
"ENS260511",31.6321502613306,-2.47290995395879,0.527015304720822,-3.74355343438064,0.000181435995897544,0.0901787298498543,NA,NA,NA
"ENS207590",181.39602936976,-1.88398296860043,0.370303446407769,-3.73742934889249,0.000185911306417487,0.0911372878281669,"MIR215","406997","microRNA 215"
"ENS199739",14.5389557422227,2.64867178906306,0.575453859050736,3.73387328153033,0.000188557389960876,0.0911853345559447,NA,NA,NA
"ENS171444",146.305622195848,-2.33545641648582,0.494947591587862,-3.70838538803152,0.00020858503236831,0.0988660793772343,"MCC","4163","MCC regulator of WNT signaling pathway"
"ENS239255",46.8866337834324,-2.21808708206036,0.463506719992454,-3.70671450478287,0.000209965406378746,0.0988660793772343,NA,NA,NA
"ENS249378",5.30110744142656,-3.23563299850174,0.74416327595854,-3.67611932338106,0.000236808791682137,0.109696835983786,"LINC01060","401164","long intergenic non-protein coding RNA 1060"
"ENS260981",2115.85120186118,-2.83139579758152,0.634624250355934,-3.6736632681054,0.000239097781443451,0.109696835983786,NA,NA,NA
"ENS266664",1145.20814059194,-4.35319953389096,1.0538296230733,-3.65637808002951,0.000255803989231886,0.114518072198376,NA,NA,NA
"ENS233967",317.097138594561,-1.38806997377503,0.243047991245941,-3.65388732168698,0.000258299658183708,0.114518072198376,NA,NA,NA
"ENS235737",18.2187574845224,-2.45142924984389,0.534200859726968,-3.65298784962883,0.000259206501091725,0.114518072198376,NA,NA,NA
"ENS232773",2118.29827280055,-2.07751680431405,0.433364654522544,-3.64016028499616,0.000272468375930688,0.118909186598239,NA,NA,NA
"ENS250092",5.9040766575109,-2.8251567486339,0.639804500171552,-3.6341675433831,0.000278879602222043,0.120240788495398,"LOC105374516","105374516","uncharacterized LOC105374516"
"ENS253636",324.701944327328,-3.02664331779415,0.696670563626264,-3.62674045626764,0.000287021534535842,0.121336340079042,NA,NA,NA
"ENS106948",659.353210536061,-3.05683437166279,0.705201284154395,-3.62568025486324,0.00028820178021345,0.121336340079042,"AKNA","80709","AT-hook transcription factor"
"ENS260959",170.452071392297,-1.70810744981808,0.335558746569806,-3.60028597724768,0.000317867380353781,0.131493500274447,NA,NA,NA
"ENS250812",28.0236142014593,-2.28708042191434,0.496575332100436,-3.59881030407867,0.000319676256745009,0.131493500274447,NA,NA,NA
"ENS248540",1667.75368856541,-1.77738057313917,0.355403481746009,-3.59417011578985,0.000325427169966088,0.132337917095528,"LOC283731","283731","uncharacterized LOC283731"
"ENS134369",1543.28335696148,-1.54226220585199,0.291217135389982,-3.578986533386,0.000344929239347955,0.138692559093325,"NAV1","89796","neuron navigator 1"
"ENS230461",37.6034684880917,2.51778066277035,0.564623288045451,3.57367594552339,0.000352004524532003,0.139964821276692,"PROX1-AS1","100505832","PROX1 antisense RNA 1"
"ENS242428",351.101988231889,-3.56387073012132,0.860119283734138,-3.56214630698637,0.000367835286028177,0.144652236767081,"C3orf67-AS1","101929238","C3orf67 antisense RNA 1"
"ENS231912",78.9282065992335,1.82884766710966,0.37335563000491,3.55920082708324,0.000371985009843736,0.144694082198564,NA,NA,NA
"ENS213659",41.9620499586506,-2.38382648298317,0.531835479260724,-3.54212262333791,0.000396920912816094,0.152162943183789,NA,NA,NA
"ENS227108",58.2442416271098,2.74867194480337,0.635166351107558,3.54028821092662,0.000399690288360705,0.152162943183789,NA,NA,NA
"ENS196735",5.2008211273453,-2.7218475904942,0.629483590175561,-3.52963544271985,0.000416132641398191,0.156676134212202,"HLA-DQA1","3117","major histocompatibility complex, class II, DQ alpha 1"
"ENS259065",33.1369007983893,-2.48517287388955,0.563410445708457,-3.52349319933767,0.000425898026457995,0.156676134212202,NA,NA,NA
"ENS199450",598.711430230645,-1.86874359352093,0.388531973160696,-3.52285960505706,0.000426917444249203,0.156676134212202,NA,NA,NA
"ENS215264",5.71636985244777,-3.19565193121237,0.765476632819151,-3.5215339249281,0.000429057764287591,0.156676134212202,NA,NA,NA
"ENS231178",2193.8253366826,2.19271131325335,0.483124223544578,3.50367717195857,0.000458881287327784,0.161244816962739,NA,NA,NA
"ENS204909",892.548510075791,-1.6649153931759,0.332609501015888,-3.50235152519065,0.000461170734675461,0.161244816962739,"SPINK9","643394","serine peptidase inhibitor, Kazal type 9"
"ENS251426",1650.01432111454,-1.53987411954469,0.297070947706619,-3.50042347652133,0.000464519584309623,0.161244816962739,NA,NA,NA
"ENS236444",5302.16946935272,2.07616849631593,0.450398508677062,3.49949759146749,0.000466135815922204,0.161244816962739,"UBE2L5","171222","ubiquitin conjugating enzyme E2 L5"
"ENS198865",153.93943471539,-2.11079938062625,0.460435717118971,-3.49842403779036,0.000468016386847021,0.161244816962739,"CCDC152","100129792","coiled-coil domain containing 152"
"ENS237848",3.10187975130945,4.02354149288076,1.00727598602836,3.49808944296778,0.000468603950263367,0.161244816962739,NA,NA,NA
"ENS205029",13.6244233600559,-1.90908980406449,0.403197987897235,-3.49478381926754,0.000474445871075862,0.161700189926865,"OR5D16","390144","olfactory receptor family 5 subfamily D member 16"
"ENS231053",16.5561190208142,-2.612715973566,0.605031108183107,-3.4919129694181,0.000479574479562859,0.161906154015439,NA,NA,NA
"ENS213307",15.9768343776008,-2.33666541333389,0.526960283352912,-3.48539628384831,0.000491408684229952,0.164350945550029,NA,NA,NA
"ENS230676",5.30154489385769,2.31963113846403,0.523347315056059,3.47690928397925,0.000507229404776476,0.167956762699819,NA,NA,NA
"ENS162105",191.432143162643,-2.00656210221568,0.43387834903879,-3.47231454520213,0.000515991382026304,0.167956762699819,"SHANK2","22941","SH3 and multiple ankyrin repeat domains 2"
"ENS216194",12.3726268470213,-3.0442476172564,0.732754428707139,-3.47216955310039,0.000516270158636899,0.167956762699819,NA,NA,NA
"ENS063515",168.75191895876,1.96173856755233,0.422541931844235,3.45939292030119,0.000541394495507326,0.174221966586792,"GSC2","2928","goosecoid homeobox 2"
"ENS222257",193.368063578397,2.16111064293543,0.480665711945704,3.45585424891524,0.000548551850926248,0.174221966586792,NA,NA,NA
"ENS251516",3630.85158114235,-1.44337643872196,0.273040561564801,-3.45507800495078,0.00055013363394365,0.174221966586792,NA,NA,NA
"ENS248416",158.157752859422,1.82606172384026,0.385211926649438,3.44242125464366,0.000576531688798664,0.180980377327623,NA,NA,NA
"ENS239227",9.80180157247992,-2.63087733746347,0.620333287537384,-3.43505238276457,0.000592439298441685,0.182710818768944,NA,NA,NA
"ENS150593",5.64574547226742,3.01993079586879,0.733962570060771,3.4333233037485,0.000596230682372282,0.182710818768944,"PDCD4","27250","programmed cell death 4"
"ENS106952",841.302432427045,-2.85709872068916,0.686764735333025,-3.43217786152948,0.000598754738077108,0.182710818768944,"TNFSF8","944","TNF superfamily member 8"
"ENS264194",4.85528848803711,7.10582374375936,1.92578017984385,3.43020652767078,0.000603121999482062,0.182710818768944,NA,NA,NA
"ENS115257",630.16320654165,-3.13941965666017,0.769911610238619,-3.4282112668,0.000607572442673233,0.182710818768944,"PCSK4","54760","proprotein convertase subtilisin/kexin type 4"
"ENS199223",48.6484685851527,-1.94147085100612,0.42139817487287,-3.42068603273137,0.000624633983819719,0.186276264541437,NA,NA,NA
"ENS242429",25.1818701269463,-3.1865712338694,0.791146571910246,-3.39579457114072,0.000684296969746043,0.202382242639106,NA,NA,NA
"ENS254216",1462.67187028116,-1.54013935230266,0.306925319181261,-3.38890045004199,0.000701734816648438,0.205330885586325,NA,NA,NA
"ENS250874",117.533600286226,-2.4584024796175,0.5781537502117,-3.38733853910037,0.000705742439141507,0.205330885586325,NA,NA,NA
"ENS235102",17.9783305737388,-2.67632237086905,0.644470930051895,-3.37691316921588,0.000733041868528596,0.211553518606164,NA,NA,NA
"ENS220291",620.725727541961,3.34954361779535,0.847692025850482,3.3615317012525,0.000775114584980676,0.221906004304948,NA,NA,NA
"ENS225650",42.3178942547278,2.16769724357039,0.496701497148422,3.3575442255453,0.000786381622770514,0.223344863114806,NA,NA,NA
"ENS236173",292.195283826419,-2.4510258566393,0.5814694589781,-3.35533677051261,0.000792684207887604,0.223362181602093,NA,NA,NA
"ENS242357",32.6401734429086,-4.28409460988287,1.12906878561865,-3.35151822287731,0.000803697493350181,0.223548836699162,NA,NA,NA
"ENS222255",6.62869931655529,3.19626391407404,0.805120475674442,3.34889497353226,0.000811345449864537,0.223548836699162,NA,NA,NA
"ENS213361",2072.70276967724,-1.60246875820786,0.32922863071234,-3.34864181107972,0.000812087094698795,0.223548836699162,NA,NA,NA
"ENS255006",8.00457535685954,2.30091406309226,0.539443591255498,3.33846595322565,0.000842423533810104,0.228745563427057,NA,NA,NA
"ENS224723",11.2266181946039,2.58152028001826,0.623577645626185,3.33802902432147,0.000843749353724125,0.228745563427057,NA,NA,NA
"ENS253063",3637.48307259817,1.83762870133378,0.401251000563444,3.33364577148832,0.000857157434472255,0.230621307986999,NA,NA,NA
"ENS243313",79022.1133171809,-2.42600051278293,0.57810492836739,-3.331576013756,0.0008635571248605,0.230621307986999,NA,NA,NA
"ENS231375",11.6840884679371,-2.18285253954591,0.506651728195594,-3.32151741698242,0.000895293944334505,0.236000762584039,NA,NA,NA
"ENS249016",33.6731624219149,2.25093390085394,0.527227692683627,3.32102035828498,0.000896889948902626,0.236000762584039,NA,NA,NA
"ENS106809",1516.31151530474,-2.37466845517585,0.565200192283101,-3.31682204070599,0.00091047589911316,0.236949796728165,"OGN","4969","osteoglycin"
"ENS273488",34.6668640849338,2.97408411859761,0.746349622948183,3.31491306825431,0.000916716283234762,0.236949796728165,NA,NA,NA
"ENS261081",581.733608480303,-1.65915119779271,0.350152240519673,-3.31042062181973,0.000931558697586146,0.236949796728165,NA,NA,NA
"ENS260971",41.7217011867921,3.38516502029265,0.871547545389367,3.31039314556694,0.000931650156437191,0.236949796728165,NA,NA,NA
"ENS252139",795.970949038557,2.82629261322905,0.702978729866171,3.30919345692282,0.000935651622200088,0.236949796728165,NA,NA,NA
"ENS252184",267.804174932488,-1.74574265252176,0.37660439009302,-3.30782828159296,0.000940224421153506,0.236949796728165,NA,NA,NA
"ENS261567",362.347791922049,-2.45978090213839,0.593284998857624,-3.30327061346902,0.00095564117853285,0.239150875629207,NA,NA,NA
"ENS259844",408.128161017026,-1.64147690623937,0.346427558745421,-3.29499451594788,0.000984236005853421,0.24417308634345,NA,NA,NA
"ENS266808",306.056332777398,-3.10303705919275,0.790537740420498,-3.29274230197809,0.000992153661670184,0.24417308634345,"MIR548AE1","100616305","microRNA 548ae-1"
"ENS211821",135.970262673334,3.99262207949779,1.06107008210325,3.29160357869551,0.000996179249039952,0.24417308634345,NA,NA,NA
"ENS259700",2279.77734748269,-1.36217269044982,0.262615825705261,-3.28301879041157,0.00102701819776772,0.250019545750447,NA,NA,NA
"ENS169871",368.393595405194,-2.65704143297457,0.657888705823367,-3.27873303475391,0.00104274230312826,0.251341473713021,"TRIM56","81844","tripartite motif containing 56"
"ENS242284",332.02622542913,4.11995817536506,1.10441383337657,3.27771897269489,0.00104649526583692,0.251341473713021,NA,NA,NA
"ENS203907",7.0832720406579,-3.72127301041226,0.984063082401761,-3.27344157912136,0.00106246351171149,0.25308037122451,"OOEP","441161","oocyte expressed protein"
"ENS112584",85.6371646186121,-2.49647606721566,0.61016914475503,-3.27200430303175,0.00106787950748619,0.25308037122451,"FAM120B","84498","family with sequence similarity 120B"
"ENS265273",219.041827358511,-1.89497603358267,0.427517317225768,-3.26296965614142,0.0011025132386389,0.25956933393376,NA,NA,NA
"ENS131264",30.7472461297008,-1.85364199086639,0.416233082683635,-3.25212494436741,0.00114545657063513,0.267917051220579,"CDX4","1046","caudal type homeobox 4"
"ENS202395",184.490772251606,-1.50746967491487,0.310165383628944,-3.24816929319269,0.00116150140976181,0.26823314281959,NA,NA,NA
"ENS211956",7191.33632988076,1.99112196586649,0.45907564751549,3.24809641708597,0.00116179894755034,0.26823314281959,NA,NA,NA
"ENS260742",1043.9272571502,-1.6401267387936,0.351233463094419,-3.24606524887723,0.00117012017437415,0.26842256769329,NA,NA,NA
"ENS231376",2846.75757328764,-1.54057988364304,0.321147746408528,-3.24019052065629,0.00119449859092804,0.269224956958522,NA,NA,NA
"ENS205857",375.779634677216,2.73364280020156,0.689461984240498,3.23968957137225,0.00119659894904542,0.269224956958522,"NANOGNB","360030","NANOG neighbor homeobox"
"ENS236666",296.894189258274,-1.44983014081289,0.29330350096203,-3.23838664624686,0.0012020777840929,0.269224956958522,NA,NA,NA
"ENS259227",153.691895455338,-1.61465866563187,0.344243015046318,-3.23799936937542,0.00120371075597618,0.269224956958522,NA,NA,NA
"ENS260994",32.4599247371049,-2.06956614542182,0.487716384973947,-3.21819441334879,0.00129000348324444,0.286733320816059,NA,NA,NA
"ENS243388",9.57263699476331,-2.82091349602325,0.722671086007664,-3.211576526252,0.00132008806539116,0.290015013759105,NA,NA,NA
"ENS271056",141.499156372368,-1.31949648230457,0.255184884426229,-3.21138332369165,0.00132097600298256,0.290015013759105,NA,NA,NA
"ENS264526",273.858671743209,-2.03643096627626,0.478983943904943,-3.20768782717522,0.00133806653854732,0.290792206404043,NA,NA,NA
"ENS235740",77.0079453908423,-3.04470899105396,0.793701510440781,-3.20612844700366,0.00134533920779593,0.290792206404043,"PHACTR2-AS1","285740","PHACTR2 antisense RNA 1"
"ENS101421",12.8752801113716,-2.12499710430253,0.506960985136939,-3.20536915451904,0.00134889359702317,0.290792206404043,"CHMP4B","128866","charged multivesicular body protein 4B"
"ENS256011",374.033135511574,-1.67624603145589,0.367221653684724,-3.20309551371323,0.00135958880643591,0.291070616940586,NA,NA,NA
"ENS262358",552.916718405976,-1.52577671500107,0.320390512310783,-3.20164510366665,0.00136645234577819,0.291070616940586,NA,NA,NA
"ENS199315",11921.5612765199,-2.74980358355259,0.703785312049557,-3.19671858027376,0.00139000467171219,0.29355526130807,NA,NA,NA
"ENS254974",39.1340561487631,-1.72640103427791,0.383756124844435,-3.19578230777441,0.00139452284195976,0.29355526130807,NA,NA,NA
"ENS130150",8.18466903768996,-2.790980704038,0.717756702456701,-3.19186250187083,0.00141358606870397,0.294690196412835,"MOSPD2","158747","motile sperm domain containing 2"
"ENS156697",4195.15942370888,1.67985003296351,0.369806310237406,3.19045403039791,0.00142049437293892,0.294690196412835,"UTP14A","10813","UTP14A small subunit processome component"
"ENS236180",23.2724330234843,-3.83560640631002,1.04577047128831,-3.18961617093741,0.00142461867712011,0.294690196412835,NA,NA,NA
"ENS232884",5559.42416872894,1.61161027200222,0.349041355725372,3.18475233312136,0.00144877941769938,0.297326442072031,NA,NA,NA
"ENS146674",554.749938072007,-1.59971569208774,0.345433463273119,-3.1835818153444,0.00145464998142976,0.297326442072031,"IGFBP3","3486","insulin like growth factor binding protein 3"
"ENS198369",5.47000814120856,-2.84705333264752,0.737588046982697,-3.18206530359158,0.0014622884313608,0.297326442072031,"SPRED2","200734","sprouty related EVH1 domain containing 2"
"ENS267571",324.156706259369,-2.92665202889176,0.763026267860024,-3.18029946163915,0.00147122929366399,0.297454302277173,NA,NA,NA
"ENS255543",918.032938295631,-1.95146582295546,0.457218848937887,-3.17455377512801,0.00150067081245623,0.301702279182915,NA,NA,NA
"ENS223685",13.0582742567715,-2.85127159582411,0.741326887440742,-3.17170688890204,0.00151545879383085,0.302973231262742,"LINC00571","100874188","long intergenic non-protein coding RNA 571"
"ENS011114",6.77648575588718,2.08569687336685,0.500757142366929,3.16659861479306,0.00154233041558026,0.305217876047168,"BTBD7","55727","BTB domain containing 7"
"ENS259176",1550.12519024637,-1.29508921639281,0.251296394813792,-3.16394995233402,0.00155643557571875,0.305217876047168,NA,NA,NA
"ENS263493",5.62853868888881,-2.60260721588279,0.664662979259169,-3.16341857677458,0.00155927962468713,0.305217876047168,NA,NA,NA
"ENS248406",411.9878690604,2.68672569538317,0.691824192994496,3.1608112545445,0.00157330411114592,0.305217876047168,NA,NA,NA
"ENS242423",52.3891169918419,-2.52748325199865,0.641588884201784,-3.1600972241299,0.00157716500566664,0.305217876047168,NA,NA,NA
"ENS148926",3.67651557336019,-3.23481484700563,0.865456276902803,-3.15996881644059,0.00157786025453323,0.305217876047168,"ADM","133","adrenomedullin"
"ENS196184",8.46195958094994,-1.96711186779918,0.465639667834628,-3.15074502698989,0.0016285459119866,0.313328731216948,"OR10J1","26476","olfactory receptor family 10 subfamily J member 1"
"ENS252846",4.74514131174947,-2.7947363212237,0.729198960326239,-3.14692758228433,0.00164995821312624,0.315750826817837,NA,NA,NA
"ENS228450",4.75748050927024,-2.63323384441499,0.679025016719324,-3.14161303617591,0.00168019937902644,0.31982773924383,NA,NA,NA
"ENS234353",940.4205063409,-1.54210819839671,0.332509757235493,-3.13406802573513,0.00172400883946755,0.324603655922534,NA,NA,NA
"ENS132024",193.035920386024,-1.50227608276106,0.319900582288592,-3.13308614692323,0.00172978664655991,0.324603655922534,"CC2D1A","54862","coiled-coil and C2 domain containing 1A"
"ENS221731",111.516457522117,1.82379027189558,0.422702152949257,3.13173297713129,0.00173777847520856,0.324603655922534,NA,NA,NA
