"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS266771",6351.31436309907,-8.9321635995193,0.827078528859192,-10.1951184866931,2.08490146718973e-24,4.06463123814567e-21,NA,NA,NA
"ENS243359",747.747706655611,-6.77955350408965,0.650784967908582,-9.64919875803241,4.95412877585894e-22,9.15001510539168e-19,NA,NA,NA
"ENS243714",2730.84852349768,-8.14557199104679,0.79324668443902,-9.63832832967174,5.507756284643e-22,9.6639091770346e-19,NA,NA,NA
"ENS266744",2600.45196271157,-7.50166959572935,0.730027160308966,-9.59097137258026,8.72595730431633e-22,1.4581490177289e-18,NA,NA,NA
"ENS132932",8640.17505145345,-8.04541177342641,0.787323821327331,-9.58361930508565,9.37024866978169e-22,1.494639846909e-18,"ATP8A2","51761","ATPase phospholipid transporting 8A2"
"ENS133048",2053.47349305665,-7.66565943827726,0.751485918546274,-9.53532097066968,1.49422618926741e-21,2.27979936668574e-18,"CHI3L1","1116","chitinase 3 like 1"
"ENS132801",2950.97764941692,-7.675169447749,0.758686407832393,-9.45735863154427,3.15820040943713e-21,4.617815365332e-18,"ZSWIM3","140831","zinc finger SWIM-type containing 3"
"ENS132911",637.315427978076,-7.80723206185217,0.777236229959742,-9.40155872845847,5.37606502652496e-21,7.54627495643255e-18,"NMUR2","56923","neuromedin U receptor 2"
"ENS266701",3888.00818826252,-7.20426298741035,0.719921114446765,-9.31249667897621,1.24862129161252e-20,1.68525455251026e-17,NA,NA,NA
"ENS266687",2117.56385152418,-9.79416687957514,1.00667831975827,-9.2325092307609,2.64364932313189e-20,3.43596081656831e-17,NA,NA,NA
"ENS243518",3684.70685858074,-7.10076027888831,0.71595772035707,-9.2194833454639,2.98535163707757e-20,3.74149855886879e-17,NA,NA,NA
"ENS132855",3441.66055852267,-7.97536665078406,0.815061412006653,-9.17153792421601,4.66317981344891e-20,5.64276917288101e-17,"ANGPTL3","27329","angiopoietin like 3"
"ENS132793",1824.90890176787,-7.96488200208019,0.81440947270481,-9.16600586347294,4.90870211897031e-20,5.74187249196354e-17,"LPIN3","64900","lipin 3"
"ENS266754",2318.07697441751,-7.15895507510985,0.728301523976563,-9.14312939886713,6.06707292308826e-20,6.86792654893591e-17,NA,NA,NA
"ENS243352",544.901021109868,-7.78030428888086,0.797370655747838,-9.1303890309994,6.82535793581021e-20,7.48485814635787e-17,NA,NA,NA
"ENS243319",22786.0990004873,-7.21439312834324,0.74171943389193,-9.05247027587191,1.39769904132023e-19,1.48630468963665e-16,"FGF14-IT1","283480","FGF14 intronic transcript 1"
"ENS266777",1693.7539886435,-7.24209667824412,0.749967913799343,-8.98984683769818,2.47575202438778e-19,2.55526735411223e-16,NA,NA,NA
"ENS243671",1759.91716289525,-7.13993065054715,0.73973657476438,-8.97607456095041,2.80599257716211e-19,2.81336832907922e-16,NA,NA,NA
"ENS243453",542.245462333225,-6.54357886097082,0.679948040323496,-8.88829513810422,6.20536699747538e-19,6.04885385209461e-16,NA,NA,NA
"ENS132881",1815.80641158328,-7.27933236726582,0.778405471140045,-8.70925580383816,3.05876296996162e-18,2.90103000383495e-15,"CPLANE2","79363","ciliogenesis and planar polarity effector 2"
"ENS243650",1093.86827606639,-6.51285137808465,0.692710252432488,-8.68018245286569,3.95134438785275e-18,3.64896255943496e-15,NA,NA,NA
"ENS132837",4306.63379398332,-6.92700955408887,0.741635503064912,-8.66599499016479,4.47586640786691e-18,4.02736164063758e-15,"DMGDH","29958","dimethylglycine dehydrogenase"
"ENS243303",16021.4650382495,-6.86735731792982,0.735654321441839,-8.65536588631761,4.91332923522153e-18,4.31046373805985e-15,NA,NA,NA
"ENS132849",1135.15564073509,-7.94286640262449,0.868340457085603,-8.5713689162945,1.0226207446055e-17,8.75263589504783e-15,"PATJ","10207","PATJ crumbs cell polarity complex component"
"ENS266822",1010.35898138243,-8.70272783432662,0.961698840251336,-8.52941429375424,1.4709052452745e-17,1.2289763539803e-14,NA,NA,NA
"ENS243510",1005.10289350118,-7.41216412253749,0.818799265835106,-8.44182989769497,3.12407770465449e-17,2.54953801887757e-14,NA,NA,NA
"ENS243560",1097.39219069413,-7.21940494708582,0.79992679763471,-8.4000248109631,4.46384313959489e-17,3.56011780578782e-14,NA,NA,NA
"ENS266678",3201.88697815775,-5.20856711028295,0.561954055021758,-8.37891829092796,5.34163394125886e-17,4.15662419883921e-14,NA,NA,NA
"ENS266631",558.174563147097,-8.22252177088059,0.921917948305044,-8.37658252025414,5.44866958698859e-17,4.15662419883921e-14,NA,NA,NA
"ENS243636",1124.16458610071,-7.41346906095938,0.831741626048202,-8.31203927331,9.40712795865276e-17,7.0237220069158e-14,NA,NA,NA
"ENS231123",4262.18371842073,-5.17146378482789,0.565357897088844,-8.26284342870651,1.42242763697093e-16,1.03991313826216e-13,NA,NA,NA
"ENS266738",907.162597118736,-6.98195906801989,0.787222576599459,-8.23395982368774,1.81124457314149e-16,1.29714682776901e-13,"MIR4757","100616307","microRNA 4757"
"ENS266803",88.434026670785,-7.39547800380031,0.839262128014921,-8.21611958126831,2.10193867499039e-16,1.47522463965525e-13,NA,NA,NA
"ENS266693",1333.10850697252,-7.17951731417382,0.814513274787545,-8.20062425123284,2.39141920375608e-16,1.6184794984448e-13,NA,NA,NA
"ENS266807",1185.13636577677,-6.15234606463546,0.689287028093888,-8.20027917871327,2.39829402482416e-16,1.6184794984448e-13,"MIR548H5","100616455","microRNA 548h-5"
"ENS243305",2977.87267455489,-6.51190157751535,0.735512844695219,-8.17375470853477,2.98937283832318e-16,1.97930323853655e-13,NA,NA,NA
"ENS266706",196.96857720897,-9.93971513216976,1.15637881374606,-8.163168522251,3.26348692635291e-16,2.07926594353123e-13,NA,NA,NA
"ENS243643",676.631737460848,-7.24931173586647,0.826989161360323,-8.1613061587947,3.31420928304201e-16,2.07926594353123e-13,NA,NA,NA
"ENS132819",1543.39084911647,-6.97579407286636,0.793488993474286,-8.16116433387706,3.31810363723211e-16,2.07926594353123e-13,"RBM38","55544","RNA binding motif protein 38"
"ENS243328",13629.7886761721,-5.38200546208944,0.59959031887859,-8.14223530363236,3.88046173635916e-16,2.38900286407571e-13,NA,NA,NA
"ENS263489",216.937908451781,-3.87541492712253,0.417147164836252,-8.0916645530781,5.88548115720055e-16,3.56091904773244e-13,NA,NA,NA
"ENS133019",457.8630933396,-7.12547193621928,0.819470242902208,-8.08506714381079,6.21299586172795e-16,3.69536357253826e-13,"CHRM3","1131","cholinergic receptor muscarinic 3"
"ENS266808",306.056332777398,-8.48029712192383,0.987976547716012,-8.07741554227431,6.61538159243054e-16,3.86911618069288e-13,"MIR548AE1","100616305","microRNA 548ae-1"
"ENS251418",1028.18657945769,-5.42741349372794,0.618925221439372,-7.96124204192027,1.70320839247878e-15,9.79819490309266e-13,NA,NA,NA
"ENS243289",9541.75002220056,-6.21748057202191,0.719229322869233,-7.94945421470454,1.87335000855834e-15,1.06031610484402e-12,NA,NA,NA
"ENS243503",1344.01180616919,-7.30080322115386,0.867580698986754,-7.83881341424089,4.54823785314597e-15,2.53344067845394e-12,NA,NA,NA
"ENS243452",577.350340595116,-8.41577683404256,1.01550673392842,-7.79490334192161,6.44578002287559e-15,3.53430175879297e-12,NA,NA,NA
"ENS132965",818.728449508182,-7.7281805656503,0.930280461625018,-7.76989398769494,7.85518416317178e-15,4.24083265621575e-12,"ALOX5AP","241","arachidonate 5-lipoxygenase activating protein"
"ENS171444",146.305622195848,-4.97706324169997,0.578351271592641,-7.74107961995348,9.85761404052449e-15,5.24126351378917e-12,"MCC","4163","MCC regulator of WNT signaling pathway"
"ENS260981",2115.85120186118,-5.66366405424055,0.671043408914111,-7.69497768049975,1.41518875383415e-14,7.41220951485791e-12,NA,NA,NA
"ENS243480",609.721290909763,-6.82138243728269,0.822706511661595,-7.68364215875184,1.54628200615259e-14,7.97972472939806e-12,"AMY2A","279","amylase alpha 2A"
"ENS132840",717.743961745514,-7.50426282234084,0.912008047145736,-7.68004497796013,1.59032742494088e-14,8.08808260811962e-12,"BHMT2","23743","betaine--homocysteine S-methyltransferase 2"
"ENS250874",117.533600286226,-5.68450094096106,0.675441601089483,-7.67572049544845,1.64491443413918e-14,8.24619104611603e-12,NA,NA,NA
"ENS243355",295.459089184376,-6.9494236542252,0.843210683765957,-7.64865030578208,2.03099723490226e-14,1.00382753474916e-11,NA,NA,NA
"ENS259300",295.906853475492,-4.3963718065039,0.512479176179019,-7.60298561895678,2.89375658003959e-14,1.41038480426041e-11,NA,NA,NA
"ENS132872",1299.86535541517,-7.13467459111709,0.876719439000781,-7.56761433130626,3.80140568945365e-14,1.82738258156586e-11,"SYT4","6860","synaptotagmin 4"
"ENS243437",444.788553703418,-6.81665278809037,0.836760141727818,-7.54894081719426,4.38812205306053e-14,2.0809186362973e-11,NA,NA,NA
"ENS106852",721.874857724857,-4.7186491401312,0.560042308237312,-7.5327329347832,4.96891750548062e-14,2.32492337469768e-11,"LHX6","26468","LIM homeobox 6"
"ENS243546",2010.53454916155,-7.014509946796,0.86549047660085,-7.52695739920935,5.19363055083128e-14,2.39232823131919e-11,NA,NA,NA
"ENS119912",189.343806033196,-3.40111817187953,0.385501761349353,-7.52556398633532,5.24932388611585e-14,2.39232823131919e-11,"IDE","3416","insulin degrading enzyme"
"ENS243613",142.161163721239,-7.5881335173589,0.943159216410774,-7.5153096041759,5.67764093801324e-14,2.55435609995847e-11,NA,NA,NA
"ENS266690",389.247197090802,-7.79571040909914,0.977146086968572,-7.46634562262111,8.24526040278174e-14,3.66256554499262e-11,"MIR4274","100422826","microRNA 4274"
"ENS243455",920.602840897674,-7.60035211612959,0.951923491862526,-7.4589525070309,8.72130341399823e-14,3.82559974255032e-11,NA,NA,NA
"ENS132781",264.445796896046,-6.81638003014153,0.84853921729594,-7.44382805342821,9.7808791790085e-14,4.23741496481193e-11,"MUTYH","4595","mutY DNA glycosylase"
"ENS243591",1986.60379008323,-6.70391028333995,0.833722028914891,-7.44122149610763,9.97585160660832e-14,4.26917786072072e-11,NA,NA,NA
"ENS243549",878.35120886506,-7.28027864778604,0.912412773665069,-7.43115270137041,1.07655341535945e-13,4.55161595804746e-11,NA,NA,NA
"ENS106952",841.302432427045,-5.97301866310611,0.738051298597378,-7.41549899513388,1.21167724160373e-13,5.06192592409025e-11,"TNFSF8","944","TNF superfamily member 8"
"ENS243723",499.320369638466,-5.95091865363853,0.736279665851372,-7.40332635335725,1.3281480264737e-13,5.4832200641194e-11,NA,NA,NA
"ENS214595",1013.30301303543,-4.25781881613112,0.512596474238594,-7.33094940169642,2.28527941541279e-13,9.32500293554251e-11,"EML6","400954","EMAP like 6"
"ENS253637",160.320333827847,-5.78375735294925,0.725962067011046,-7.27828297517486,3.38095581170308e-13,1.36372990050902e-10,NA,NA,NA
"ENS132821",3333.63361663542,-6.56347738243597,0.83541347997797,-7.2580554752311,3.92694508782309e-13,1.56595860252145e-10,"VSTM2L","128434","V-set and transmembrane domain containing 2 like"
"ENS106948",659.353210536061,-6.03658411158575,0.763492940078731,-7.25165069766699,4.11722584666378e-13,1.62338976866433e-10,"AKNA","80709","AT-hook transcription factor"
"ENS253636",324.701944327328,-6.14442829871913,0.778867853265629,-7.24696529077844,4.262131313204e-13,1.66185235603283e-10,NA,NA,NA
"ENS243466",0.757275359894237,-18.2936312468015,2.46442139835945,-7.22020643817108,5.19087121801185e-13,2.00173684376343e-10,NA,NA,NA
"ENS236173",292.195283826419,-5.13050342185242,0.642889085873446,-7.20264742955046,5.90545333243125e-13,2.25254530806171e-10,NA,NA,NA
"ENS213218",0.545573787909932,18.6513285627062,2.53398209475881,7.16316370200475,7.88361119769817e-13,2.97474929193144e-10,"CSH2","1443","chorionic somatomammotropin hormone 2"
"ENS258452",75.7861858233181,-4.18970497558871,0.521552953144965,-7.07445898511319,1.50032931572546e-12,5.58304268770891e-10,NA,NA,NA
"ENS267574",167.126638617547,-5.16816784737109,0.659957496843344,-7.0734371072372,1.51142441391869e-12,5.58304268770891e-10,NA,NA,NA
"ENS266751",1454.89969911566,-5.8381715217447,0.755917184678971,-7.06184702496446,1.64303813816993e-12,6.00598899423532e-10,"MIR3661","100500905","microRNA 3661"
"ENS132906",537.819652549996,-6.06453565477194,0.789366397709041,-7.04936981219591,1.79729900295241e-12,6.49124542621771e-10,"CASP9","842","caspase 9"
"ENS266757",137.728670697385,-8.25233471252933,1.09990652899912,-7.04817592053363,1.81278368793268e-12,6.49124542621771e-10,NA,NA,NA
"ENS143742",362.544692243124,-3.62077425027807,0.444686613456487,-7.01791813794602,2.25198414094534e-12,7.98248762364182e-10,"SRP9","6726","signal recognition particle 9"
"ENS133142",147.224633731029,-7.49906551809684,0.998822556543264,-7.00731623674908,2.42932769161132e-12,8.49747594866255e-10,"TCEAL4","79921","transcription elongation factor A like 4"
"ENS243536",263.294723083189,-7.20496191313798,0.956980021380029,-7.0063760615075,2.44570007641319e-12,8.49747594866255e-10,NA,NA,NA
"ENS132964",404.225820775142,-7.3656149646403,0.980944356060619,-6.99898513327705,2.5782321467578e-12,8.87012965627694e-10,"CDK8","1024","cyclin dependent kinase 8"
"ENS162433",479.888761272916,-3.57464175548988,0.440083705848059,-6.98649305718993,2.81842344647813e-12,9.57382034002983e-10,"AK4","205","adenylate kinase 4"
"ENS115419",1220.30260670388,-2.45487337334534,0.279845131697406,-6.98555433674339,2.83733419401317e-12,9.57382034002983e-10,"GLS","2744","glutaminase"
"ENS243646",425.055421736844,-8.01489805598251,1.07755307244933,-6.97403983907799,3.07966810399673e-12,1.02925441052812e-09,"IL10RB","3588","interleukin 10 receptor subunit beta"
"ENS243446",1312.81982764699,-6.52372839847543,0.865122911333725,-6.96285847890549,3.33436744129325e-12,1.10386436084776e-09,NA,NA,NA
"ENS133059",155.635454522815,-7.02899797531814,0.940781428604843,-6.93997327838464,3.92174115843209e-12,1.28618449281962e-09,"DSTYK","25778","dual serine/threonine and tyrosine protein kinase"
"ENS161642",146.027375914459,-4.4860638674134,0.576907155414161,-6.90936804996257,4.86817434819448e-12,1.58179605765593e-09,"ZNF385A","25946","zinc finger protein 385A"
"ENS243439",202.366576888842,-7.05411898637106,0.952563592215735,-6.88050544859234,5.96405646048883e-12,1.92009788359151e-09,NA,NA,NA
"ENS253153",951.344152678333,-3.80161214126743,0.482016446868379,-6.84958399805179,7.40650501744274e-12,2.36280976429182e-09,NA,NA,NA
"ENS261465",2522.57077501427,-2.50338386471648,0.292602440389998,-6.8467777030371,7.55319471523256e-12,2.38789827880127e-09,"LOC102723385","102723385","uncharacterized LOC102723385"
"ENS197149",1225.63562819243,-3.30067191680957,0.410846896250527,-6.81682627365347,9.30737010827946e-12,2.91619849856913e-09,NA,NA,NA
"ENS259234",327.709273829862,-4.78752014862376,0.632882570261262,-6.77459034280849,1.24759255580007e-11,3.874382121074e-09,"ANKRD34C-AS1","729911","ANKRD34C antisense RNA 1"
"ENS266825",627.934354499275,-6.71597052924918,0.918722562974421,-6.76588426121221,1.32497434862678e-11,4.07859647736937e-09,NA,NA,NA
"ENS108094",813.100578444887,-3.85532593307848,0.496254208678107,-6.76130473939193,1.36754534031647e-11,4.17303487672917e-09,"CUL2","8453","cullin 2"
"ENS243364",286.895757643178,-6.1550312706172,0.838066008886268,-6.74771582507248,1.50190735257221e-11,4.54352869107448e-09,"EFNA4","1945","ephrin A4"
"ENS243568",975.728405298296,-6.47640114403012,0.887900769133563,-6.73093362658313,1.68577858603239e-11,5.0561830889785e-09,NA,NA,NA
"ENS143674",320.94946834891,-3.1141793895576,0.390734633862497,-6.69042148558952,2.22528727139857e-11,6.61777804473887e-09,"MAP3K21","84451","mitogen-activated protein kinase kinase kinase 21"
"ENS266772",358.754201390396,-7.59773017814552,1.06123320809856,-6.68819079913897,2.25946433522396e-11,6.66295146652767e-09,NA,NA,NA
"ENS243469",934.212874836395,-5.72609210812198,0.783850332907448,-6.66720659381164,2.6071797612381e-11,7.6242626817806e-09,NA,NA,NA
"ENS243491",716.983914781209,-5.33914592070789,0.727596271160265,-6.65086685091325,2.91371787597656e-11,8.45026344659253e-09,NA,NA,NA
"ENS132842",59.1295991171193,-9.15779825307587,1.30861495579909,-6.61600130329327,3.69045114921953e-11,1.06151894859354e-08,"AP3B1","8546","adaptor related protein complex 3 subunit beta 1"
"ENS215444",66.1508417512499,-5.17987028261185,0.718200344278981,-6.51610698865661,7.21555190192195e-11,2.05860282392069e-08,NA,NA,NA
"ENS243663",103.45032577775,-6.75391723301314,0.961465771951006,-6.50456564909502,7.7918183793631e-11,2.19538615723486e-08,NA,NA,NA
"ENS266664",1145.20814059194,-7.75934899652115,1.11613250494498,-6.50402077204891,7.8201091318351e-11,2.19538615723486e-08,NA,NA,NA
"ENS243519",492.274610520264,-7.36807086170959,1.06359653029165,-6.45740246992557,1.06515352575204e-10,2.96653710521354e-08,NA,NA,NA
"ENS243720",102.206493506501,-6.10966701160304,0.86914839200978,-6.45421088409483,1.08784240345122e-10,3.00587130881182e-08,NA,NA,NA
"ENS242640",4.71144780522783,25.5073289332093,3.8843543375194,6.43796285309525,1.21087623550123e-10,3.30038237901448e-08,NA,NA,NA
"ENS132846",137.558062588586,-7.62038703571446,1.10605083589979,-6.43766706249256,1.21323756666154e-10,3.30038237901448e-08,"ZBED3","84327","zinc finger BED-type containing 3"
"ENS170035",537.334521183916,-2.76083810155427,0.351325704087839,-6.43516279978481,1.23341058369977e-10,3.32944955409172e-08,"UBE2E3","10477","ubiquitin conjugating enzyme E2 E3"
"ENS133110",46.6939568298755,-7.86865953457965,1.14546459327586,-6.43290030773133,1.25191767663089e-10,3.35361031361307e-08,"POSTN","10631","periostin"
"ENS266799",1548.13465152224,-5.69472983978572,0.809032468841875,-6.42091639068818,1.35456414999039e-10,3.6010882690502e-08,NA,NA,NA
"ENS162105",191.432143162643,-3.50158209005644,0.467924160787521,-6.41467644031191,1.4112226256583e-10,3.72350559245121e-08,"SHANK2","22941","SH3 and multiple ankyrin repeat domains 2"
"ENS213234",0.474922050037124,-16.299689871552,2.46959128115874,-6.39769422255927,1.57740771884656e-10,4.13092475147488e-08,NA,NA,NA
"ENS139880",0.386268003969342,22.8039357626991,3.49941280257432,6.3736223821012,1.84614828124228e-10,4.79889151743364e-08,"CDH24","64403","cadherin 24"
"ENS266802",108.059923500612,-7.38588344552369,1.08695283776066,-6.33503424096115,2.37288570566276e-10,6.12274302817042e-08,NA,NA,NA
"ENS178690",115.162223057994,-3.45058763267279,0.468645922554071,-6.29598485908594,3.05454188818676e-10,7.82408641899633e-08,"DYNAP","284254","dynactin associated protein"
"ENS260959",170.452071392297,-2.76063655230421,0.359548057102521,-6.28743921055209,3.22745323714525e-10,8.2070861592682e-08,NA,NA,NA
"ENS182742",290.870998780915,-3.56721127847427,0.488199851099243,-6.28269605483914,3.32751231312485e-10,8.37742955908069e-08,"HOXB4","3214","homeobox B4"
"ENS243323",705.889769495889,-4.46995306013501,0.631955645620179,-6.2820121754574,3.34218664730223e-10,8.37742955908069e-08,"PTPRVP","148713","protein tyrosine phosphatase receptor type V, pseudogene"
"ENS243366",136.034994062882,-6.74265330064766,0.996010260946106,-6.26765962703817,3.66514831526553e-10,9.1218003318651e-08,NA,NA,NA
"ENS114346",269.382846024506,-3.52404146783243,0.482638807276779,-6.26564093528897,3.71295009420134e-10,9.17569328913474e-08,"ECT2","1894","epithelial cell transforming 2"
"ENS172186",1456.04032035244,-3.26710843440534,0.443897179314424,-6.23366978514934,4.55633018500789e-10,1.11811705491117e-07,NA,NA,NA
"ENS259838",738.739968999,-4.17709094059972,0.591877877305854,-6.21258384810281,5.21203520833753e-10,1.2701440245207e-07,NA,NA,NA
"ENS243678",259.15168371871,-6.08826843615878,0.899788750638274,-6.2106449232608,5.27675858473323e-10,1.27704836038247e-07,"NME2","4831","NME/NM23 nucleoside diphosphate kinase 2"
"ENS243368",50.8875169006848,-6.19118512804933,0.919198603673947,-6.1914640702262,5.96079266479115e-10,1.43271326159487e-07,NA,NA,NA
"ENS199226",691.483543208225,-3.53620293456764,0.490882411452172,-6.18519397667087,6.20261514254127e-10,1.47683694836221e-07,NA,NA,NA
"ENS243701",83.4982434921712,-6.78613757614248,1.01642832018553,-6.18453603791271,6.22853836651108e-10,1.47683694836221e-07,"DUBR","344595","DPPA2 upstream binding RNA"
"ENS048991",0.380704725207005,18.8670136850197,2.98291583091087,6.15740259738106,7.39476946341718e-10,1.73543619370494e-07,"R3HDM1","23518","R3H domain containing 1"
"ENS243312",71.9831752520202,-6.49738107998937,0.974090421466568,-6.15690386418116,7.41808472175257e-10,1.73543619370494e-07,NA,NA,NA
"ENS169891",177.745612818332,-3.28973100724116,0.453853059693348,-6.14677140025469,7.90759652751125e-10,1.83770448571804e-07,"REPS2","9185","RALBP1 associated Eps domain containing 2"
"ENS270302",1379.14919145341,-2.38502847582553,0.30820943140456,-6.11606357156284,9.59150751588283e-10,2.21437619570632e-07,NA,NA,NA
"ENS226306",28.3770710504575,-5.99325402099889,0.901508126234752,-6.09340488581292,1.10534021134752e-09,2.53520252919002e-07,"NPY6R","4888","neuropeptide Y receptor Y6 (pseudogene)"
"ENS234763",370.890661469214,-2.31903661097709,0.298877493424714,-6.08622814027746,1.15601686663962e-09,2.6342171353323e-07,NA,NA,NA
"ENS113732",864.743546733623,-2.32173565252068,0.299399325672954,-6.08463512209322,1.16756899474251e-09,2.64337620409705e-07,"ATP6V0E1","8992","ATPase H+ transporting V0 subunit e1"
"ENS251464",63.8789281056042,-3.94751578397931,0.569315905176611,-6.05554096176154,1.39946556234933e-09,3.14807984063864e-07,NA,NA,NA
"ENS243541",47.1343962685909,-5.92888533105135,0.897484168462426,-6.04900400678058,1.45744035276897e-09,3.25761126492795e-07,NA,NA,NA
"ENS266647",544.730621633785,-6.21589982610993,0.952779919020734,-5.99918167039532,1.98314389136312e-09,4.40458768580472e-07,NA,NA,NA
"ENS264967",403.043260400707,-2.68076633509942,0.36386192823403,-5.99338970604474,2.05511565113584e-09,4.53573071884648e-07,NA,NA,NA
"ENS251550",2163.39755587157,-2.29289100946794,0.301211615993041,-5.95226383802329,2.64458585792311e-09,5.80023793288986e-07,NA,NA,NA
"ENS213361",2072.70276967724,-2.55222314021448,0.344853279735908,-5.95100368999271,2.66503076339061e-09,5.80877388502504e-07,NA,NA,NA
"ENS254216",1462.67187028116,-2.41408984315371,0.321762613905849,-5.94876396582788,2.70174907591269e-09,5.85245546740297e-07,NA,NA,NA
"ENS221916",746.351146696789,-2.85718724180011,0.396852910993006,-5.93970001606377,2.85544098539547e-09,6.1474315987422e-07,"C19orf73","55150","chromosome 19 open reading frame 73"
"ENS243694",115.161364226065,-6.96791815316856,1.09054127438065,-5.93092467485183,3.01233392189228e-09,6.44565987725877e-07,"LINC02027","728290","long intergenic non-protein coding RNA 2027"
"ENS044574",120.135739849347,-6.55647369283692,1.02359123197931,-5.91688703812513,3.28091857613708e-09,6.97781785901833e-07,"HSPA5","3309","heat shock protein family A (Hsp70) member 5"
"ENS243721",202.873090786772,-5.79617829403224,0.895523629951182,-5.91405756017957,3.33781154626799e-09,7.05605317961664e-07,NA,NA,NA
"ENS253241",219.881312569897,-2.54784177894635,0.346607796053822,-5.90823923253116,3.45783624600815e-09,7.26601134999509e-07,NA,NA,NA
"ENS108001",872.689664448726,-2.67893644574195,0.370040589553295,-5.88837145776985,3.90019722548869e-09,8.14676910933627e-07,"EBF3","253738","EBF transcription factor 3"
"ENS266699",79.2582583118008,-7.95946147460253,1.26905621290542,-5.877959856108,4.15353608259925e-09,8.57568524508923e-07,NA,NA,NA
"ENS266151",820.570540222208,-2.65571145034244,0.366747020662611,-5.87792491523902,4.15441266290086e-09,8.57568524508923e-07,"MIR3646","100500813","microRNA 3646"
"ENS243486",102.656874579289,-6.64321140807001,1.04541866448117,-5.87631694056161,4.19494817046061e-09,8.60872053788326e-07,NA,NA,NA
"ENS172339",684.452254907008,-6.08052286823279,0.953032324306146,-5.85554416771297,4.75450638924963e-09,9.70029873322954e-07,"ALG14","199857","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"ENS243702",96.5069191390512,-7.27313936222631,1.15689614943771,-5.854578533707,4.78221196475481e-09,9.700426720646e-07,NA,NA,NA
"ENS242428",351.101988231889,-6.08323928973632,0.959148823606972,-5.82103543508504,5.84841673275948e-09,1.179497930954e-06,"C3orf67-AS1","101929238","C3orf67 antisense RNA 1"
"ENS243477",709.103379747892,-6.67105674842846,1.06149237548521,-5.81356672072907,6.11555804410399e-09,1.2263266450497e-06,"NAA80","24142","N(alpha)-acetyltransferase 80, NatH catalytic subunit"
"ENS199450",598.711430230645,-2.87510771257848,0.409401485367802,-5.80141449766531,6.57578252990901e-09,1.31112136670208e-06,NA,NA,NA
"ENS106819",31.2023928127657,-6.00415297085674,0.953443838244552,-5.7729178689652,7.79104230165449e-09,1.54465116638226e-06,"ASPN","54829","asporin"
