"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS237816",185.44255293155,-1.70051523425252,0.386857526135077,-3.10324900809438,0.00191408516500946,0.574800956297909,NA,NA,NA
"ENS272483",1.3638424591651,-3.51325400009818,0.971516362763116,-3.10159881561655,0.00192478619261629,0.574800956297909,NA,NA,NA
"ENS261410",8149.72309461012,-1.53395102420042,0.333781304631473,-3.09769004391065,0.00195035299667423,0.576835652160603,NA,NA,NA
"ENS203527",4.98186526546695,2.21244670481204,0.553815392948616,3.09208939768657,0.00198752983472068,0.582232668439745,"LOC101927447","101927447","uncharacterized LOC101927447"
"ENS228429",7.51579946608274,2.0586302226113,0.506227768885903,3.07891095354469,0.00207758769798959,0.602872830211904,NA,NA,NA
"ENS239157",4.95686996717328,2.94335219882008,0.798159769999011,3.061231962146,0.00220428252695925,0.633659123801306,NA,NA,NA
"ENS243313",79022.1133171809,2.24446764222291,0.570547367015549,3.05753341978943,0.00223166754975367,0.635591316322899,NA,NA,NA
"ENS222004",3.55929879049659,2.35318795604966,0.607266222577543,3.05168950149046,0.00227557358142375,0.642150163220304,"LINC02860","285941","long intergenic non-protein coding RNA 2860"
"ENS243715",263.711233974856,3.29792699079389,0.917831489211471,3.04841032769278,0.0023005556148934,0.643298092350054,"CACNA2D3-AS1","100874237","CACNA2D3 antisense RNA 1"
"ENS233303",119.327546865463,1.64627315868401,0.376632620502563,3.04347817019799,0.00233860407642917,0.648046151233196,"XXYLT1-AS1","100874528","XXYLT1 antisense RNA 1"
"ENS254588",27.3790991692301,2.15228851122602,0.543767274800091,3.03859497950381,0.0023768416729353,0.652761366230508,"ETS1-AS1","101929517","ETS1 antisense RNA 1"
"ENS223929",5.51097821175184,-3.06177385169464,0.844265244995903,-3.03432347461735,0.00241075791627981,0.656216838467705,NA,NA,NA
"ENS231304",43.1921257912956,2.34875798165161,0.610080598641897,3.03035039266473,0.00244270170580493,0.659079489200472,"SGO1-AS1","100874028","SGO1 antisense RNA 1"
"ENS101306",256.620628727891,1.84068389339472,0.442812255550638,3.02765760565408,0.00246457158921106,0.659197891413417,"MYLK2","85366","myosin light chain kinase 2"
"ENS155011",286.837290797809,1.54983592324796,0.347341810630005,3.02248647044184,0.0025070728963525,0.664784958783677,"DKK2","27123","dickkopf WNT signaling pathway inhibitor 2"
"ENS237668",91.9526275391182,1.87298740538311,0.458409344525385,2.99511216728062,0.00274343935714328,0.721243172533077,NA,NA,NA
"ENS267896",12.6930646192895,1.77472114996961,0.426653675596241,2.98771866476531,0.00281068152245741,0.732137342522084,NA,NA,NA
"ENS243366",136.034994062882,3.17262665605333,0.895488237098159,2.98454691567363,0.00283998645723004,0.732137342522084,NA,NA,NA
"ENS133056",234.008582752866,2.98814498210736,0.834165389665983,2.98279575361388,0.00285628535071524,0.732137342522084,"PIK3C2B","5287","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"ENS243536",263.294723083189,2.8651320685914,0.794799344602899,2.97575996338181,0.00292263522760458,0.7429531980652,NA,NA,NA
"ENS134115",9.96486343972884,2.54113223162079,0.686940115686797,2.97133940064059,0.00296503904795454,0.747554394065849,"CNTN6","27255","contactin 6"
"ENS050393",2223.5805180766,1.85470857053077,0.457655266069472,2.96010703026659,0.00307532181009284,0.766461067645602,"MCUR1","63933","mitochondrial calcium uniporter regulator 1"
"ENS229952",396.813654895891,1.63668791816389,0.384641980221142,2.95518424044712,0.00312482382151699,0.766461067645602,NA,NA,NA
"ENS132801",2950.97764941692,2.52664901218896,0.686268094810132,2.95314473675141,0.00314554441053613,0.766461067645602,"ZSWIM3","140831","zinc finger SWIM-type containing 3"
"ENS200662",338.750478992523,-1.54359955938972,0.353476615530859,-2.95238641974214,0.00315328051350573,0.766461067645602,NA,NA,NA
"ENS266678",3201.88697815775,2.40645281469051,0.645975359659514,2.95127791824037,0.00316462029295463,0.766461067645602,NA,NA,NA
"ENS258958",136.029970078421,2.13170181088037,0.553880549492956,2.94594531686316,0.00321969315041895,0.773707356357316,NA,NA,NA
"ENS265953",7.21990031803662,-1.52598837020959,0.34888649338974,-2.94075118885001,0.00327417414029987,0.776174526862883,NA,NA,NA
"ENS243659",358.228726020067,2.87402656927482,0.807448089726468,2.94015999230247,0.00328042811834503,0.776174526862883,NA,NA,NA
"ENS108001",872.689664448726,1.8304294668471,0.454616189556027,2.92648941549218,0.00342811170769042,0.79117088412453,"EBF3","253738","EBF transcription factor 3"
"ENS266807",1185.13636577677,2.1488261116339,0.563484527891338,2.92612490675495,0.0034321310665821,0.79117088412453,"MIR548H5","100616455","microRNA 548h-5"
"ENS181819",3259.43093778531,1.78403465085433,0.439265598043437,2.92313956880219,0.00346521152823077,0.79117088412453,NA,NA,NA
"ENS002933",439.834354516189,-2.4860010197304,0.67959943135713,-2.92231118522928,0.00347444212173145,0.79117088412453,"TMEM176A","55365","transmembrane protein 176A"
"ENS266705",36.0669876215831,5.5305779552682,1.72219155780936,2.92103275762606,0.0034887314326998,0.79117088412453,"MIR4437","100616213","microRNA 4437"
"ENS224080",28.8008417043374,-2.54517156745927,0.700456966258501,-2.91976761739351,0.00350292485689683,0.79117088412453,NA,NA,NA
"ENS171865",11.3547014074014,2.00864911953631,0.517388119004733,2.91589440136044,0.00354670519879724,0.79117088412453,"RNASEH1","246243","ribonuclease H1"
"ENS243568",975.728405298296,2.80311116131106,0.790646583442405,2.91294645362726,0.00358035989714479,0.79117088412453,NA,NA,NA
"ENS163644",5.86798227101775,2.88943415142539,0.820392538015237,2.91254983523632,0.00358490992068432,0.79117088412453,"PPM1K","152926","protein phosphatase, Mg2+/Mn2+ dependent 1K"
"ENS219139",13.4703377084033,2.54244014033517,0.702248176020638,2.90843068031714,0.00363247697871282,0.79117088412453,NA,NA,NA
"ENS198382",12.4843972443888,-2.45859816649841,0.673652059626669,-2.90743290769992,0.0036440850506089,0.79117088412453,"UVRAG","7405","UV radiation resistance associated"
"ENS132965",818.728449508182,2.78175449851733,0.785076488107836,2.90641043653815,0.00365601545165132,0.79117088412453,"ALOX5AP","241","arachidonate 5-lipoxygenase activating protein"
"ENS243480",609.721290909763,2.71814303816091,0.763687118850001,2.90451807214072,0.00367818968203803,0.79117088412453,"AMY2A","279","amylase alpha 2A"
"ENS265014",499.7526981184,1.68628381470875,0.410045450762285,2.89305444677758,0.00381515155438191,0.813744995043042,"MIR3160-1","100422827","microRNA 3160-1"
"ENS269055",27.0609582664579,2.67217994550533,0.751511105376457,2.89041629586727,0.00384731972879166,0.813744995043042,NA,NA,NA
"ENS231513",10.5006477590713,1.30419766356209,0.278348263082212,2.8891779480031,0.00386250428415371,0.813744995043042,NA,NA,NA
"ENS171815",8197.73287674767,1.93332352334554,0.497482103841174,2.88115594968847,0.00396219543954625,0.824950996802952,"PCDHB1","29930","protocadherin beta 1"
"ENS133106",272.720261135346,3.5409915942715,1.05568411466033,2.88058857004774,0.00396933409820985,0.824950996802952,"EPSTI1","94240","epithelial stromal interaction 1"
"ENS207729",13.0235743707938,2.52390007316505,0.70327248786776,2.87783200406613,0.00400418315218892,0.826608520658919,"MIR556","693141","microRNA 556"
"ENS132964",404.225820775142,2.89357960919153,0.833443399786158,2.87191620907391,0.00407991129407203,0.834442908734083,"CDK8","1024","cyclin dependent kinase 8"
"ENS199938",89.4130721795909,1.89939149408619,0.487824678200796,2.86863612404245,0.00412245763605181,0.834442908734083,NA,NA,NA
"ENS165995",4.76872136555448,-2.01181872967041,0.527031517073787,-2.86855468922316,0.00412351903922691,0.834442908734083,"CACNB2","783","calcium voltage-gated channel auxiliary subunit beta 2"
"ENS243678",259.15168371871,2.89520869224418,0.83654448269312,2.86321736834985,0.00419362760226281,0.843083604039227,"NME2","4831","NME/NM23 nucleoside diphosphate kinase 2"
"ENS088543",36.5578902466358,1.47285907364716,0.340160762547895,2.85999792086596,0.00423643785531047,0.84615968825646,"C3orf18","51161","chromosome 3 open reading frame 18"
"ENS108021",1138.23657397503,1.70147909355866,0.420646065021645,2.85627084969125,0.00428649297093795,0.850633788987615,"TASOR2","54906","transcription activation suppressor family member 2"
"ENS250830",1.4139490141417,3.275224754066,0.973934289667628,2.84949896877858,0.00437881477032439,0.863384381541076,NA,NA,NA
"ENS252802",240.010794866379,-1.29669805395078,0.280772655240742,-2.83752010418418,0.00454654834580834,0.890747009991839,NA,NA,NA
"ENS231018",3.59217434847619,2.78816339756193,0.810187866399445,2.82423804707266,0.00473931710771314,0.922637056431319,NA,NA,NA
"ENS148843",93.5415304286378,1.98175302317514,0.525328548607954,2.82062154646187,0.00479307119033889,0.92723318706688,"PDCD11","22984","programmed cell death 11"
"ENS223733",110.693192443856,-1.39360052178036,0.317279643842628,-2.81644454386614,0.00485584253148451,0.933505377662075,NA,NA,NA
"ENS243352",544.901021109868,2.51296034165297,0.715897672676182,2.81179897418591,0.00492652824775034,0.941211691754985,NA,NA,NA
"ENS162426",8.51655575219846,2.30115597499285,0.641921060401692,2.80588391018943,0.00501787668388764,0.951271475440465,"SLC45A1","50651","solute carrier family 45 member 1"
"ENS260983",39.7734574266726,1.74539158805083,0.444326583467605,2.80287435951181,0.00506493963740673,0.951271475440465,NA,NA,NA
"ENS243486",102.656874579289,2.84507419349944,0.836801057229815,2.80242737893124,0.00507196339192549,0.951271475440465,NA,NA,NA
"ENS186086",52.9603624472847,1.67856127999474,0.421395156741005,2.79680784446961,0.00516102179440401,0.956642214217348,"NBPF6","653149","NBPF member 6"
"ENS133313",17.5145116002762,2.97288034953544,0.884214784882342,2.79669644956739,0.0051628013771605,0.956642214217348,"CNDP2","55748","carnosine dipeptidase 2"
"ENS243355",295.459089184376,2.64661354413864,0.769514379810184,2.7895691106749,0.00527782308758762,0.972099163779087,NA,NA,NA
"ENS172339",684.452254907008,2.90115810022212,0.861410201217316,2.78747349036369,0.00531208003010163,0.972584938368429,"ALG14","199857","ALG14 UDP-N-acetylglucosaminyltransferase subunit"
"ENS234009",27.9671157998652,1.64771344228949,0.412671863673087,2.78117687034437,0.00541622196327537,0.980540500001564,NA,NA,NA
"ENS228629",7.05008167352969,-1.86550268697586,0.491012604716198,-2.78099314327198,0.00541928817582711,0.980540500001564,NA,NA,NA
"ENS132967",103.157906873141,3.62277092359948,1.12480256777827,2.77628360127915,0.00549842237993614,0.986480960638523,NA,NA,NA
"ENS269795",6.58593822458291,-2.82926726998589,0.83930593235176,-2.77523031853143,0.00551626272732618,0.986480960638523,NA,NA,NA
"ENS103152",21.3886367127293,1.30673044560857,0.291156920951094,2.77077543948915,0.00559229796481926,0.99429764797616,"MPG","4350","N-methylpurine DNA glycosylase"
"ENS239079",433.531161029048,1.72114958170269,0.442163014526557,2.76176328997174,0.00574901423159311,1,NA,NA,NA
"ENS243317",179334.733393294,2.46456551136114,0.714176606208996,2.75081190602067,0.00594477670777293,1,"STMP1","647087","short transmembrane mitochondrial protein 1"
"ENS220984",2.5678701967928,3.14201327386686,0.961915509471864,2.74661677439576,0.00602134462756983,1,NA,NA,NA
"ENS103429",7.06887044685614,2.01084049952456,0.550497435687061,2.74450052185787,0.0060603058110428,1,"BFAR","51283","bifunctional apoptosis regulator"
"ENS248725",41.2772920852545,1.61372749286209,0.406095875016254,2.7425235304779,0.00609690814671009,1,NA,NA,NA
"ENS243723",499.320369638466,2.38332022025926,0.686891071259236,2.74180332087689,0.00611029162447901,1,NA,NA,NA
"ENS236574",718.976792918846,1.46102969987109,0.350868500663708,2.7390024982385,0.00616259051589555,1,NA,NA,NA
"ENS243489",14.1045777145565,3.56194638184508,1.11976787847859,2.73444741601741,0.00624850748657177,1,"KRTAP10-11","386678","keratin associated protein 10-11"
"ENS266776",167.737895615108,3.07110641356013,0.942105337272164,2.72910715165321,0.00635060651400869,1,"MIR4646","100616230","microRNA 4646"
"ENS271182",8.13331619466924,-2.83293346295505,0.857174135053402,-2.72165639110157,0.00649556421880273,1,NA,NA,NA
"ENS165655",2054.51651878931,1.17575554320238,0.248606856879502,2.71816936863458,0.00656442262702362,1,"ZNF503","84858","zinc finger protein 503"
"ENS266767",2.98409636085906,3.76246331707066,1.20029298752147,2.71805580053204,0.0065666762594335,1,NA,NA,NA
"ENS102010",722.421227584079,1.5063288329799,0.371078262616638,2.71190456127456,0.0066897850999421,1,"BMX","660","BMX non-receptor tyrosine kinase"
"ENS101052",7.80669554445582,2.14324427762046,0.606021648157266,2.71152735651785,0.00669740143374276,1,"IFT52","51098","intraflagellar transport 52"
"ENS243519",492.274610520264,2.90980216280769,0.889153850184974,2.71021956695837,0.00672386807895184,1,NA,NA,NA
"ENS158406",44.7452903626508,-1.7945292797161,0.478236129403314,-2.70688306492288,0.00679181757426537,1,"H4C8","8365","H4 clustered histone 8"
"ENS243319",22786.0990004873,2.37691751462155,0.69396447564971,2.70463054015023,0.00683803962781455,1,"FGF14-IT1","283480","FGF14 intronic transcript 1"
"ENS182742",290.870998780915,1.89333716653632,0.51605594119496,2.69997311398054,0.00693450798133288,1,"HOXB4","3214","homeobox B4"
"ENS253429",1056.16165188478,1.51309739192379,0.375561665142002,2.69755272157697,0.00698512229900119,1,NA,NA,NA
"ENS245060",45.7801298383397,-1.16858007811974,0.24785357181157,-2.69748010179184,0.00698664600977796,1,"LINC00847","729678","long intergenic non-protein coding RNA 847"
"ENS248704",168.749499112489,-1.72232999705304,0.45320095909338,-2.69710372965293,0.00699454784650976,1,NA,NA,NA
