"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENS266687",2117.56385152418,-7.20162754882396,0.967436940799577,-6.92719831773752,4.29256639562937e-12,3.9388148983075e-09,NA,NA,NA
"ENS133019",457.8630933396,-5.98987894946968,0.793610143397387,-6.91760179118669,4.59353313413245e-12,4.1096044184516e-09,"CHRM3","1131","cholinergic receptor muscarinic 3"
"ENS266754",2318.07697441751,-5.30036957806575,0.69861343723095,-6.87128148735969,6.36276987673926e-12,5.38867765859972e-09,NA,NA,NA
"ENS243643",676.631737460848,-5.97635900816004,0.797006178693427,-6.87116255125866,6.36807787545719e-12,5.38867765859972e-09,NA,NA,NA
"ENS243352",544.901021109868,-5.79234908505963,0.770492423543,-6.86878796383684,6.47496616888693e-12,5.38867765859972e-09,NA,NA,NA
"ENS243319",22786.0990004873,-5.32675929195281,0.704430171231855,-6.85200533576256,7.282183963954e-12,5.92011910659753e-09,"FGF14-IT1","283480","FGF14 intronic transcript 1"
"ENS132819",1543.39084911647,-5.70142277952419,0.759458869494851,-6.84885382006781,7.44440171566783e-12,5.92011910659753e-09,"RBM38","55544","RNA binding motif protein 38"
"ENS266701",3888.00818826252,-5.1952115861712,0.687559289442209,-6.82880975978123,8.56220262625904e-12,6.66102137355013e-09,NA,NA,NA
"ENS132840",717.743961745514,-6.4848429413916,0.881415828764817,-6.79003342812499,1.12107565731674e-11,8.53591776015675e-09,"BHMT2","23743","betaine--homocysteine S-methyltransferase 2"
"ENS243503",1344.01180616919,-6.12076287514688,0.8299099348072,-6.77273838932012,1.26367338185219e-11,9.42121159228386e-09,NA,NA,NA
"ENS106809",1516.31151530474,-4.4532410234811,0.586568674172399,-6.73960475141091,1.58818062058536e-11,1.15989044261771e-08,"OGN","4969","osteoglycin"
"ENS266744",2600.45196271157,-5.19272516361985,0.698195088860963,-6.72122339226931,1.80205065012073e-11,1.28976369130441e-08,NA,NA,NA
"ENS132881",1815.80641158328,-5.4879235870653,0.742699077943863,-6.71594153701415,1.86855705260503e-11,1.31114083695144e-08,"CPLANE2","79363","ciliogenesis and planar polarity effector 2"
"ENS243452",577.350340595116,-7.00313153906788,0.979710193470662,-6.63781144914934,3.18374750189431e-11,2.19103054043827e-08,NA,NA,NA
"ENS266693",1333.10850697252,-5.59263746633183,0.777105515974993,-6.5533410349589,5.62638224727077e-11,3.79897575661947e-08,NA,NA,NA
"ENS266777",1693.7539886435,-5.17919156727198,0.71590564940117,-6.53604503775877,6.31669010631672e-11,4.18609392860463e-08,NA,NA,NA
"ENS243453",542.245462333225,-4.74911324605024,0.662678967627741,-6.41202370019563,1.43600505466314e-10,9.34343216112278e-08,NA,NA,NA
"ENS213234",0.474922050037124,-15.5935070473304,2.35668354183374,-6.40455401813777,1.50809554262272e-10,9.6372691229101e-08,NA,NA,NA
"ENS243510",1005.10289350118,-5.4756900530835,0.784085625366722,-6.34585036647794,2.21200156597577e-10,1.38874891298261e-07,NA,NA,NA
"ENS243466",0.757275359894237,-15.5622700489246,2.37873509894609,-6.33205019575237,2.41924748534627e-10,1.49267569845865e-07,NA,NA,NA
"ENS243480",609.721290909763,-5.43603406887464,0.791478625434402,-6.23647172551944,4.47550161665483e-10,2.71458137040017e-07,"AMY2A","279","amylase alpha 2A"
"ENS266706",196.96857720897,-7.3932936084417,1.11646024057977,-6.17424011880803,6.64824371551034e-10,3.96523416005422e-07,NA,NA,NA
"ENS243546",2010.53454916155,-5.58787832888554,0.824543389448779,-6.17054043970552,6.80569654878999e-10,3.99260092942621e-07,NA,NA,NA
"ENS243355",295.459089184376,-5.48801461325661,0.8192116915436,-6.08879812720683,1.13761453927645e-09,6.56623772621724e-07,NA,NA,NA
"ENS266631",558.174563147097,-5.90665062771724,0.888399811211234,-6.08583045548589,1.1588902863179e-09,6.58286472796386e-07,NA,NA,NA
"ENS243536",263.294723083189,-6.0810781417939,0.928546751581519,-6.0105515767387,1.848931735119e-09,1.03384173551514e-06,NA,NA,NA
"ENS232773",2118.29827280055,-3.13902145770967,0.440022330458322,-5.99747166231516,2.00413324718907e-09,1.10338326744474e-06,NA,NA,NA
"ENS266751",1454.89969911566,-4.80855014745411,0.719869185418086,-5.98518485681782,2.16144236658169e-09,1.171960250462e-06,"MIR3661","100500905","microRNA 3661"
"ENS243723",499.320369638466,-4.71161036158844,0.705287815136912,-5.97147756022253,2.35114404241154e-09,1.25579165226477e-06,NA,NA,NA
"ENS266822",1010.35898138243,-6.05687952607935,0.933532984985411,-5.95252617256603,2.64034893735425e-09,1.38952245694352e-06,NA,NA,NA
"ENS266738",907.162597118736,-4.99853668601272,0.757997994105786,-5.9347606735024,2.94274438952303e-09,1.52621812642712e-06,"MIR4757","100616307","microRNA 4757"
"ENS243591",1986.60379008323,-5.16502379110208,0.794183372155472,-5.87398824334594,4.25433556819584e-09,2.17493789490652e-06,NA,NA,NA
"ENS266678",3201.88697815775,-3.61049645800944,0.535182528218201,-5.81202915641756,6.17200872346318e-09,3.1108662560261e-06,NA,NA,NA
"ENS133059",155.635454522815,-5.81661115150904,0.915756802601638,-5.80570205583481,6.40968542931483e-09,3.18579170518695e-06,"DSTYK","25778","dual serine/threonine and tyrosine protein kinase"
"ENS132953",328.045480352709,-5.0532153834314,0.785833255566046,-5.79412407299009,6.86786732843904e-09,3.36676027692492e-06,"XPO4","64328","exportin 4"
"ENS133142",147.224633731029,-6.12055707669052,0.970832470214674,-5.78942016169658,7.06298185692201e-09,3.41561984772718e-06,"TCEAL4","79921","transcription elongation factor A like 4"
"ENS243455",920.602840897674,-5.76082007489703,0.910763852194001,-5.77627236986172,7.63737064160189e-09,3.6441459437382e-06,NA,NA,NA
"ENS243694",115.161364226065,-6.56846334946761,1.05383076624022,-5.75847996079883,8.48747404360377e-09,3.9964835016369e-06,"LINC02027","728290","long intergenic non-protein coding RNA 2027"
"ENS132965",818.728449508182,-5.62592060120231,0.891331453964395,-5.7508579759007,8.87916829995067e-09,4.12662229587058e-06,"ALOX5AP","241","arachidonate 5-lipoxygenase activating protein"
"ENS243439",202.366576888842,-5.77960300247446,0.923218297391163,-5.71869406985715,1.07345865566576e-08,4.92497326303267e-06,NA,NA,NA
"ENS243469",934.212874836395,-4.76643724971765,0.749128954524628,-5.69519736748793,1.23229284940108e-08,5.58213062135025e-06,NA,NA,NA
"ENS266690",389.247197090802,-5.8806185059781,0.950645020298445,-5.65996601369553,1.51402975868072e-08,6.75099809026656e-06,"MIR4274","100422826","microRNA 4274"
"ENS266807",1185.13636577677,-4.21544688396829,0.656626966158199,-5.65838303246464,1.52805802635553e-08,6.75099809026656e-06,"MIR548H5","100616455","microRNA 548h-5"
"ENS243646",425.055421736844,-6.36858201387962,1.04111783628691,-5.63680863907742,1.73230425017896e-08,7.56002925572002e-06,"IL10RB","3588","interleukin 10 receptor subunit beta"
"ENS243663",103.45032577775,-5.75837742407141,0.93418913283423,-5.62881459359097,1.81452311776518e-08,7.82343666172826e-06,NA,NA,NA
"ENS223799",0.375527656367038,21.1707692851686,3.67708043169753,5.62151676285904,1.89288127523203e-08,8.06412491850637e-06,NA,NA,NA
"ENS243701",83.4982434921712,-5.99744479498476,0.986713156002233,-5.57147207528701,2.5259585650182e-08,1.06345827303225e-05,"DUBR","344595","DPPA2 upstream binding RNA"
"ENS132821",3333.63361663542,-4.92251814849879,0.794828875344847,-5.56411359184708,2.63488278527116e-08,1.09180098197149e-05,"VSTM2L","128434","V-set and transmembrane domain containing 2 like"
"ENS243613",142.161163721239,-5.59692634963921,0.91624649983892,-5.56283309189751,2.65429736297769e-08,1.09180098197149e-05,NA,NA,NA
"ENS132872",1299.86535541517,-5.15545579723837,0.840272768362333,-5.5404101769378,3.01763991551931e-08,1.22715070473607e-05,"SYT4","6860","synaptotagmin 4"
"ENS243549",878.35120886506,-5.30139573094162,0.872300835021254,-5.5042888166267,3.70661474418601e-08,1.480696922946e-05,NA,NA,NA
"ENS132846",137.558062588586,-6.39043508511272,1.07031292235162,-5.50347002460798,3.72387869739954e-08,1.480696922946e-05,"ZBED3","84327","zinc finger BED-type containing 3"
"ENS266772",358.754201390396,-6.1059214241731,1.0261450595393,-5.46308864624845,4.67920785047872e-08,1.84011134216738e-05,NA,NA,NA
"ENS243289",9541.75002220056,-4.18262606863123,0.683090581060405,-5.39112406280651,7.00183118747006e-08,2.69805288436057e-05,NA,NA,NA
"ENS243303",16021.4650382495,-4.26749935163762,0.698866373914082,-5.39087226437481,7.0116503170383e-08,2.69805288436057e-05,NA,NA,NA
"ENS132906",537.819652549996,-4.57178763445385,0.756155546875685,-5.38485454649884,7.2503255434279e-08,2.76021436060756e-05,"CASP9","842","caspase 9"
"ENS238317",0.463171952321591,-20.2009744757685,3.66448118324992,-5.37619747259728,7.607535377051e-08,2.86571853687523e-05,"SNORD11","692058","small nucleolar RNA, C/D box 11"
"ENS243437",444.788553703418,-4.83368193945814,0.808824180382773,-5.35800244919389,8.41471000279175e-08,3.13675845999902e-05,NA,NA,NA
"ENS243519",492.274610520264,-5.91122081261477,1.02034076546419,-5.30334668158928,1.13698700283747e-07,4.19466153438574e-05,NA,NA,NA
"ENS223904",0.713718326706476,-19.7889493920244,3.64546283343259,-5.29122097066117,1.21502455740754e-07,4.4227274833232e-05,NA,NA,NA
"ENS243486",102.656874579289,-5.86130822088557,1.01349011595408,-5.28994623281408,1.22352322374391e-07,4.4227274833232e-05,NA,NA,NA
"ENS243568",975.728405298296,-4.96646548718049,0.848394904677195,-5.26460668558581,1.40489798534813e-07,5.02756793036681e-05,NA,NA,NA
"ENS132842",59.1295991171193,-7.1796144726664,1.27308040929746,-5.24681271024547,1.54753074502794e-07,5.48316190510592e-05,"AP3B1","8546","adaptor related protein complex 3 subunit beta 1"
"ENS266818",28.370144992476,-4.94587731282232,0.852218940745515,-5.21682527841155,1.82015801125513e-07,6.38589946968393e-05,NA,NA,NA
"ENS243364",286.895757643178,-4.72698371479958,0.810683576596136,-5.21409812265799,1.84713680823538e-07,6.41763473975838e-05,"EFNA4","1945","ephrin A4"
"ENS243720",102.206493506501,-4.88760043199143,0.844308030506657,-5.19668210351913,2.02876857684779e-07,6.98091464337259e-05,NA,NA,NA
"ENS266799",1548.13465152224,-4.49896635757109,0.770738367945702,-5.18848746070574,2.12009034714363e-07,7.22567172979827e-05,NA,NA,NA
"ENS132964",404.225820775142,-5.35465389931371,0.943550004999517,-5.1450944556099,2.67386239660688e-07,9.02706035141263e-05,"CDK8","1024","cyclin dependent kinase 8"
"ENS132781",264.445796896046,-4.67588962169478,0.820730746105637,-5.08801411609027,3.61832443920183e-07,0.000121014353627361,"MUTYH","4595","mutY DNA glycosylase"
"ENS243368",50.8875169006848,-5.07044571561707,0.902099262949452,-5.06645543714758,4.05291574922834e-07,0.000134294113890635,NA,NA,NA
"ENS266808",306.056332777398,-5.37726006273109,0.963203635471744,-5.06358145164431,4.11452466556704e-07,0.000135084752001819,"MIR548AE1","100616305","microRNA 548ae-1"
"ENS162433",479.888761272916,-2.60497816419611,0.42041446671404,-5.00691182358357,5.53102488867757e-07,0.000179939324242014,"AK4","205","adenylate kinase 4"
"ENS266667",87.2250255993928,-6.1461451816571,1.1317348736369,-4.98892922112834,6.07148852248597e-07,0.000195742602041156,NA,NA,NA
"ENS243669",67.2206002368821,-6.15836331580312,1.13996856647366,-4.96361345585737,6.91935899663932e-07,0.000221085875940835,NA,NA,NA
"ENS132970",432.83528406664,-5.44174738061427,0.996845461738519,-4.95738564330299,7.14480703714497e-07,0.000226269083744487,"WASF3","10810","WASP family member 3"
"ENS266647",544.730621633785,-5.06565858103654,0.923254502029613,-4.94517878981336,7.60740116303814e-07,0.000238805664930248,NA,NA,NA
"ENS132967",103.157906873141,-7.32961600935209,1.3825413417713,-4.93990002541411,7.8162635620689e-07,0.000243228528549737,NA,NA,NA
"ENS243491",716.983914781209,-3.89057951149339,0.694671062815739,-4.88084172924984,1.0563399555712e-06,0.000325880876293715,NA,NA,NA
"ENS242193",0.3090563186114,-17.1453654315451,3.42995946986057,-4.85293356315425,1.21648452513265e-06,0.000372077907832455,"CRYZL2P","730102","crystallin zeta like 2, pseudogene"
"ENS131668",0.517579775989497,-16.2280956132332,3.24405956115867,-4.84827584596371,1.24539147436788e-06,0.000377691350014652,"BARX1","56033","BARX homeobox 1"
"ENS266733",172.830290824189,-5.31516121640564,0.997335363532573,-4.82802615095317,1.3789298912556e-06,0.00041467550494515,"TBC1D29P","26083","TBC1 domain family member 29, pseudogene"
"ENS101670",50.6993209555669,-3.68904677801663,0.662014302699841,-4.81718712875386,1.45596132311711e-06,0.000434191932575575,"LIPG","9388","lipase G, endothelial type"
"ENS133138",56.2824563480044,-6.68600394390231,1.28573804205093,-4.81124750266763,1.49991137503852e-06,0.000443601888158087,"TBC1D8B","54885","TBC1 domain family member 8B"
"ENS243446",1312.81982764699,-4.45700221585125,0.824986204039091,-4.7964465302304,1.6150504235494e-06,0.000473739298829005,NA,NA,NA
"ENS266694",211.058489276163,-5.58045615192807,1.06152981917234,-4.78597591906482,1.70158459612234e-06,0.000495064279323854,NA,NA,NA
"ENS124749",3552.7961543883,5.23110089248922,0.988959213285929,4.78391912318568,1.71909877979592e-06,0.000496126362369168,"COL21A1","81578","collagen type XXI alpha 1 chain"
"ENS226170",0.355159584639593,-13.8238596503802,2.79621765502538,-4.76495798759961,1.88893003106856e-06,0.000540778000734556,NA,NA,NA
"ENS133106",272.720261135346,-6.14647601966461,1.20212674419188,-4.69707212400504,2.63917279551522e-06,0.000749566965557998,"EPSTI1","94240","epithelial stromal interaction 1"
"ENS243721",202.873090786772,-4.53316074176086,0.865334280741468,-4.66081239530349,3.14963713855832e-06,0.000887503264885417,NA,NA,NA
"ENS152910",168.938207295767,-2.64420915730414,0.463957986437288,-4.62155889107423,3.80867179684114e-06,0.00106482131970123,"CNTNAP4","85445","contactin associated protein like 4"
"ENS243702",96.5069191390512,-5.60678932817179,1.1219345186856,-4.55177128711096,5.31961469747738e-06,0.00147571884933276,NA,NA,NA
"ENS172186",1456.04032035244,-2.40806992577019,0.42173930072539,-4.52428768788756,6.05992497730951e-06,0.00166815750183076,NA,NA,NA
"ENS243478",1183.93539289142,-4.69499151463356,0.933252867661758,-4.49502129593666,6.9562984899971e-06,0.0019002908226186,NA,NA,NA
"ENS243477",709.103379747892,-5.05684402418517,1.02485322955982,-4.44633816116513,8.73464150708437e-06,0.00236801424979183,"NAA80","24142","N(alpha)-acetyltransferase 80, NatH catalytic subunit"
"ENS266768",40.7329346556235,-4.59517392422836,0.924161901366636,-4.43122998056128,9.36970908745279e-06,0.00252108578498937,NA,NA,NA
"ENS266683",199.741000958071,-5.68369228666126,1.17855192344346,-4.39835715639552,1.09073378518969e-05,0.00291291039080584,NA,NA,NA
"ENS143674",320.94946834891,-2.12244434453296,0.374006782850342,-4.33800780875726,1.43780047820084e-05,0.0038113428083626,"MAP3K21","84451","mitogen-activated protein kinase kinase kinase 21"
"ENS182742",290.870998780915,-2.52715729757085,0.46768474211725,-4.33445249548601,1.46123337083056e-05,0.00384497775062812,"HOXB4","3214","homeobox B4"
"ENS259300",295.906853475492,-2.6060297043278,0.489836121998816,-4.29945773646496,1.71216521662802e-05,0.0044591867008775,NA,NA,NA
"ENS243715",263.711233974856,-4.54620102595177,0.941305283537108,-4.29850028117075,1.71957683094253e-05,0.0044591867008775,"CACNA2D3-AS1","100874237","CACNA2D3 antisense RNA 1"
"ENS233393",0.283842327813562,-16.1653384674675,3.68589784075238,-4.25007396956771,2.13699932055681e-05,0.00550177393420474,"LOC105369306","105369306","uncharacterized LOC105369306"
"ENS133121",281.188489471847,-5.16854862415974,1.10526436798787,-4.22392032112537,2.40088962145955e-05,0.00613701685668224,"STARD13","90627","StAR related lipid transfer domain containing 13"
"ENS044574",120.135739849347,-4.68825219706409,0.995624539592494,-4.20665826374502,2.59174601230546e-05,0.00657788814158604,"HSPA5","3309","heat shock protein family A (Hsp70) member 5"
"ENS133110",46.6939568298755,-5.19025428109593,1.11619788995815,-4.2019917106919,2.64576824290326e-05,0.0066677086155307,"POSTN","10631","periostin"
"ENS242638",149.12327255064,5.07039312829583,1.09358264310716,4.17928462663792,2.92427510514098e-05,0.00730832564601133,NA,NA,NA
"ENS250536",61.8927315333433,2.41584162071377,0.458643112826493,4.17719478857309,2.95126277695233e-05,0.00730832564601133,NA,NA,NA
"ENS266699",79.2582583118008,-5.70377387663225,1.2459869597351,-4.17642723784092,2.96123405429957e-05,0.00730832564601133,NA,NA,NA
"ENS243659",358.228726020067,-4.36032932370745,0.92641832349323,-4.16693973533616,3.08716069007103e-05,0.00756692688047135,NA,NA,NA
"ENS106852",721.874857724857,-2.72774810764981,0.535778351101142,-4.15796588845238,3.21093955566917e-05,0.00781678115232497,"LHX6","26468","LIM homeobox 6"
"ENS213669",0.38587690494498,-15.818614424897,3.69358018706628,-4.14736208477018,3.36327940852465e-05,0.00813231871036913,NA,NA,NA
"ENS250874",117.533600286226,-3.22609846134356,0.659634383529522,-4.13274160567094,3.58461641202559e-05,0.00860933442421125,NA,NA,NA
"ENS243366",136.034994062882,-4.52575515419343,0.974504205396203,-4.13108032977311,3.61062372478035e-05,0.00861398537433263,NA,NA,NA
"ENS243541",47.1343962685909,-4.13830161643506,0.8828058400368,-4.12129309915235,3.76751737825184e-05,0.00892876668199474,NA,NA,NA
"ENS133020",0.751861363932029,-11.8043466131643,2.77482477736007,-4.07389565834824,4.62332014877601e-05,0.0108848772923749,"MYH8","4626","myosin heavy chain 8"
"ENS133055",85.3782726168225,-7.00085698036842,1.62809793051058,-3.99291520401954,6.52659128625078e-05,0.0152653984163249,"MYBPH","4608","myosin binding protein H"
"ENS243742",16.0478762275934,-4.38709542503707,0.976111286489953,-3.98222567327837,6.82729062170358e-05,0.0158650274148236,"RPLP0P2","113157","ribosomal protein lateral stalk subunit P0 pseudogene 2"
"ENS267574",167.126638617547,-3.09796477086026,0.653004841559109,-3.97847704261638,6.93581067221801e-05,0.0160132206913544,NA,NA,NA
"ENS133195",43.2375323955546,-4.03517966800971,0.889524026467281,-3.97423741554185,7.06051082896864e-05,0.0161966308029149,"SLC39A11","201266","solute carrier family 39 member 11"
"ENS266802",108.059923500612,-4.70877930292034,1.06535622095977,-3.9505840582868,7.79607104987408e-05,0.0177700763433627,NA,NA,NA
"ENS266760",87.9875269757876,-5.14117471322834,1.18716154537983,-3.90947190910181,9.24981104475727e-05,0.0209502365852964,"MIR4464","100616109","microRNA 4464"
"ENS133246",51.0945345174666,-4.4456096556462,1.00994295436406,-3.90676487082447,9.35400967108285e-05,0.0210529930873818,"PRAM1","84106","PML-RARA regulated adaptor molecule 1"
"ENS133101",31.8353665498342,-5.02749860175429,1.16733782645112,-3.87848187488156,0.000105110356363974,0.0235092450802574,"CCNA1","8900","cyclin A1"
"ENS133119",30.4558416993789,-5.5239872580775,1.29959927060103,-3.8657972282133,0.000110726907077867,0.0246116341409228,"RFC3","5983","replication factor C subunit 3"
"ENS132823",27.8438250854201,-3.83014194984391,0.862576136869303,-3.86069334346597,0.000113065732707649,0.0248701898384427,"OSER1","51526","oxidative stress responsive serine rich 1"
"ENS260845",49.9190298577905,-3.19685076570063,0.698624268701678,-3.86023057961106,0.000113280080021968,0.0248701898384427,NA,NA,NA
"ENS243508",108.934357391145,-4.31063311464957,0.988432366724356,-3.85522898979717,0.000115621352732138,0.0252294251760505,NA,NA,NA
"ENS243468",15.0205690019588,-4.43418346148778,1.02339623597198,-3.84424265323906,0.000120925308174152,0.0262268671413345,"INGX","27160","inhibitor of growth family, X-linked (pseudogene)"
"ENS133028",19.3403381613236,-4.21873669046185,0.969328295192603,-3.83640579657581,0.000124848053902354,0.0269145328731906,"SCO1","6341","SCO cytochrome c oxidase assembly protein 1"
"ENS243584",11.3612632684282,-4.26724571770167,0.985076493475363,-3.82431795160473,0.000131134598155108,0.0281004953866987,NA,NA,NA
"ENS198083",15882.8726197899,6.93475369059255,1.6926538619377,3.80157682281611,0.000143778143956525,0.0306264563073107,"KRTAP9-9","81870","keratin associated protein 9-9"
"ENS108021",1138.23657397503,-1.62216398569329,0.296105625361542,-3.7897422054145,0.000150803708021285,0.0319329082559153,"TASOR2","54906","transcription activation suppressor family member 2"
"ENS255680",22.2876562380879,3.18173331234406,0.709437662950828,3.7800830888928,0.000156776031482859,0.0330022768390917,NA,NA,NA
"ENS101782",53.2736367874588,8.01475412636876,1.99196110248036,3.77254059680758,0.000161593663063793,0.0336253401712059,"RIOK3","8780","RIO kinase 3"
"ENS133056",234.008582752866,-3.72994014075474,0.856178589905757,-3.77250748714736,0.00016161511511338,0.0336253401712059,"PIK3C2B","5287","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"ENS171444",146.305622195848,-2.64160682521415,0.571141227773254,-3.74969748474257,0.000177048022596227,0.0366233557030553,"MCC","4163","MCC regulator of WNT signaling pathway"
"ENS243504",15.8216714698482,-5.19891445821775,1.25893624387054,-3.73244831189478,0.000189627616943093,0.0390000798846295,NA,NA,NA
"ENS259250",18.5535424770589,3.80590295228077,0.888075699188445,3.72254634971075,0.000197223689657022,0.0403305540460925,NA,NA,NA
"ENS132938",113.886761182287,-4.98114739187491,1.21240865419557,-3.69607011329703,0.000218962526167068,0.0445215509171289,"MTUS2","23281","microtubule associated scaffold protein 2"
"ENS106952",841.302432427045,-3.11591994241695,0.708381043253262,-3.69281471791404,0.000221785612888103,0.0448407906373654,"TNFSF8","944","TNF superfamily member 8"
"ENS132874",76.3914396090152,-3.83992466105765,0.907996686387154,-3.67834454809185,0.00023475269975264,0.0471958433334155,"SLC14A2","8170","solute carrier family 14 member 2"
